Controller Output Text File 
File Created on: 23/05/2019 09:03 
controller version: 1.1.0 
time, dcm0_0, dcm0_1, dcm0_2, dcm1_0, dcm1_1, dcm1_2, dcm2_0, dcm2_1, dcm2_2, acc_norm_f, pqr_f.x, pqr_f.y, pqr_f.z, Xg.x, Xg.y, Xg.z, Vg.x, Vg.y, Vg.z, Vb.x, Vb.y, Vb.z, Ag.x, Ag.y, Ag.z, Ab_f.x, Ab_f.y, Ab_f.z, rho, sph_f.v, sph_f.alpha, sph_f.beta, tether_force_b.vector_f.x, tether_force_b.vector_f.y, tether_force_b.vector_f.z, wind_g.vector.x, wind_g.vector.y, wind_g.vector.z, flaps[0], flaps[1], flaps[2], flaps[3], flaps[4], flaps[5], flaps[6], flaps[7], rotors[0], rotors[1], rotors[2], rotors[3], rotors[4], rotors[5], rotors[6], rotors[7]
7.8000,0.5493,-0.6693,0.5002,0.4967,0.7430,0.4487,-0.6720,0.0020,0.7406,0.0165,-0.0432,-0.1710,8.7439,-288.2435,-146.4841,-287.2003,19.8962,15.4060,-27.5614,37.1018,-1.9265,-3.5470,6.8512,-5.0948,1.8868,-0.0349,-8.3671,2.5387,1.2250,44.6735,0.0711,-0.0510,3878.9101,-17247.3146,89020.2093,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.5918,203.1660,89.4517,88.6158,104.7692,118.2363,217.7873,218.6456
7.8100,0.5509,-0.6682,0.5001,0.4955,0.7440,0.4483,-0.6716,0.0008,0.7409,0.0129,-0.0496,-0.1967,4.3704,-288.0435,-146.3315,-287.4753,20.0706,15.2190,-27.4816,37.0536,-2.1109,-3.5016,2.1650,-3.6869,-0.9056,-0.0259,-4.1903,-1.2413,1.2250,44.6412,0.0721,-0.0549,3952.9050,-15899.7296,88946.7960,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.6793,203.2675,89.3034,88.3421,104.0948,117.6342,217.7627,218.7520
7.8200,0.5523,-0.6671,0.4999,0.4943,0.7449,0.4480,-0.6713,-0.0003,0.7412,0.0164,-0.0432,-0.1707,8.7116,-287.8432,-146.1790,-287.7503,19.9966,15.2765,-27.5003,37.0559,-1.9516,-3.5435,6.8033,-5.1017,1.8924,-0.0347,-8.3397,2.5181,1.2250,44.6347,0.0711,-0.0510,4044.9154,-17118.3564,88966.7055,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.5234,204.1975,89.3743,88.5399,104.7556,115.1915,217.7277,218.5842
7.8300,0.5538,-0.6660,0.4997,0.4931,0.7459,0.4477,-0.6709,-0.0015,0.7415,0.0128,-0.0496,-0.1963,4.3597,-287.6421,-146.0277,-288.0247,20.1699,15.0898,-27.4201,37.0080,-2.1355,-3.4981,2.1413,-3.6882,-0.9048,-0.0257,-4.1760,-1.2520,1.2250,44.6027,0.0721,-0.0548,4144.3150,-15779.4969,88898.3712,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.6107,204.3233,89.2265,88.2670,104.0843,114.4839,217.7035,218.6906
7.8400,0.5553,-0.6649,0.4996,0.4919,0.7469,0.4473,-0.6706,-0.0026,0.7418,0.0162,-0.0433,-0.1704,8.6820,-287.4408,-145.8765,-288.2990,20.0965,15.1472,-27.4390,37.0103,-1.9766,-3.5398,6.7586,-5.1072,1.9012,-0.0345,-8.3136,2.5020,1.2250,44.5963,0.0711,-0.0509,4254.3285,-16995.0155,88923.0962,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.4553,205.2658,89.2972,88.4641,104.7423,111.7953,217.6688,218.5236
7.8500,0.5568,-0.6638,0.4994,0.4907,0.7479,0.4470,-0.6702,-0.0038,0.7422,0.0126,-0.0498,-0.1960,4.3492,-287.2387,-145.7265,-288.5728,20.2687,14.9608,-27.3583,36.9628,-2.1600,-3.4944,2.1209,-3.6886,-0.9008,-0.0255,-4.1631,-1.2582,1.2250,44.5645,0.0721,-0.0547,4363.3562,-15664.0923,88857.2032,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.5424,205.4171,89.1499,88.1921,104.0739,110.9534,217.6449,218.6299
7.8600,0.5582,-0.6627,0.4992,0.4896,0.7489,0.4467,-0.6699,-0.0049,0.7425,0.0160,-0.0435,-0.1702,8.6571,-287.0365,-145.5766,-288.8465,20.1957,15.0183,-27.3773,36.9652,-2.0016,-3.5361,6.7199,-5.1103,1.9162,-0.0343,-8.2898,2.4947,1.2250,44.5581,0.0711,-0.0508,4474.8605,-16876.4388,88883.5197,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.3876,206.3734,89.2203,88.3886,104.7291,107.9331,217.6105,218.4636
7.8700,0.5597,-0.6616,0.4990,0.4883,0.7499,0.4464,-0.6695,-0.0061,0.7428,0.0124,-0.0500,-0.1956,4.3388,-286.8334,-145.4279,-289.1197,20.3669,14.8322,-27.2962,36.9179,-2.1844,-3.4906,2.1046,-3.6877,-0.8926,-0.0252,-4.1521,-1.2588,1.2250,44.5265,0.0721,-0.0547,4576.7733,-15551.8458,88817.3118,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.4745,206.5517,89.0736,88.1176,104.0639,106.9106,217.5868,218.5697
7.8800,0.5612,-0.6605,0.4989,0.4872,0.7508,0.4460,-0.6692,-0.0073,0.7431,0.0159,-0.0437,-0.1699,8.6366,-286.6301,-145.2792,-289.3928,20.2943,14.8897,-27.3155,36.9203,-2.0265,-3.5324,6.6877,-5.1092,1.9395,-0.0341,-8.2672,2.4986,1.2250,44.5201,0.0710,-0.0508,4673.2973,-16761.4702,88842.5741,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.3203,206.6170,89.1439,88.3136,104.7164,106.8255,217.5526,218.4041
7.8900,0.5627,-0.6593,0.4987,0.4859,0.7518,0.4457,-0.6688,-0.0085,0.7434,0.0123,-0.0501,-0.1952,4.3267,-286.4261,-145.1318,-289.6653,20.4644,14.7040,-27.2339,36.8734,-2.2086,-3.4869,2.0920,-3.6838,-0.8793,-0.0250,-4.1414,-1.2524,1.2250,44.4888,0.0721,-0.0546,4752.4811,-15441.9627,88774.7950,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.4069,206.5984,88.9980,88.0437,104.0546,106.4904,217.5291,218.5098
7.9000,0.5641,-0.6583,0.4985,0.4848,0.7527,0.4454,-0.6684,-0.0096,0.7437,0.0157,-0.0438,-0.1696,8.6165,-286.2219,-144.9844,-289.9378,20.3921,14.7615,-27.2535,36.8759,-2.0512,-3.5288,6.6586,-5.1018,1.9697,-0.0339,-8.2422,2.5120,1.2250,44.4824,0.0710,-0.0507,4819.6666,-16648.3459,88798.6698,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.2534,206.5520,89.0682,88.2394,104.7041,106.8052,217.4951,218.3447
7.9100,0.5656,-0.6571,0.4983,0.4836,0.7537,0.4451,-0.6681,-0.0108,0.7440,0.0121,-0.0503,-0.1948,4.3100,-286.0169,-144.8383,-290.2097,20.5610,14.5762,-27.1715,36.8293,-2.2327,-3.4833,2.0802,-3.6751,-0.8618,-0.0249,-4.1276,-1.2403,1.2250,44.4513,0.0720,-0.0545,4863.5201,-15333.8060,88729.4405,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.3398,206.5336,88.9230,87.9707,104.0456,106.4715,217.4717,218.4501
7.9200,0.5670,-0.6560,0.4981,0.4824,0.7546,0.4447,-0.6677,-0.0119,0.7444,0.0155,-0.0438,-0.1693,8.5931,-285.8117,-144.6922,-290.4816,20.4891,14.6335,-27.1914,36.8317,-2.0757,-3.5254,6.6285,-5.0883,2.0031,-0.0337,-8.2121,2.5300,1.2250,44.4449,0.0710,-0.0507,4890.8602,-16536.2785,88753.7567,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.1872,206.4875,88.9932,88.1659,104.6915,106.7847,217.4378,218.2856
7.9300,0.5685,-0.6549,0.4979,0.4812,0.7556,0.4444,-0.6673,-0.0131,0.7447,0.0119,-0.0502,-0.1945,4.2877,-285.6057,-144.5473,-290.7529,20.6568,14.4485,-27.1092,36.7854,-2.2566,-3.4800,2.0687,-3.6605,-0.8400,-0.0247,-4.1097,-1.2223,1.2250,44.4139,0.0720,-0.0544,4891.3314,-15227.7558,88685.0733,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.2736,206.4695,88.8488,87.8983,104.0357,106.4519,217.4145,218.3907
7.9400,0.5699,-0.6538,0.4978,0.4800,0.7565,0.4441,-0.6669,-0.0142,0.7450,0.0153,-0.0438,-0.1690,8.5655,-285.3995,-144.4025,-291.0241,20.5852,14.5056,-27.1294,36.7879,-2.1002,-3.5222,6.5935,-5.0763,2.0310,-0.0336,-8.1799,2.5408,1.2250,44.4076,0.0710,-0.0506,4873.3764,-16424.9126,88713.1394,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.1219,206.4239,88.9190,88.0929,104.6779,106.7635,217.3807,218.2269
7.9500,0.5714,-0.6526,0.4976,0.4788,0.7575,0.4438,-0.6666,-0.0153,0.7453,0.0117,-0.0501,-0.1941,4.2661,-285.1926,-144.2589,-291.2948,20.7519,14.3207,-27.0470,36.7420,-2.2806,-3.4771,2.0543,-3.6474,-0.8220,-0.0246,-4.0910,-1.2091,1.2250,44.3768,0.0720,-0.0544,4827.7936,-15123.5230,88646.6879,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.2084,206.4062,88.7751,87.8263,104.0242,106.4315,217.3575,218.3317
7.9600,0.5728,-0.6515,0.4974,0.4776,0.7584,0.4435,-0.6662,-0.0164,0.7456,0.0150,-0.0437,-0.1688,8.5368,-284.9855,-144.1154,-291.5654,20.6807,14.3779,-27.0674,36.7445,-2.1247,-3.5193,6.5540,-5.0718,2.0492,-0.0334,-8.1506,2.5387,1.2250,44.3705,0.0710,-0.0505,4764.6749,-16315.1220,88681.1557,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.0574,206.3608,88.8452,88.0203,104.6630,106.7417,217.3239,218.1686
7.9700,0.5743,-0.6504,0.4972,0.4764,0.7594,0.4432,-0.6658,-0.0176,0.7459,0.0113,-0.0500,-0.1939,4.2512,-284.7776,-143.9730,-291.8355,20.8462,14.1931,-26.9848,36.6988,-2.3047,-3.4743,2.0371,-3.6418,-0.8121,-0.0244,-4.0762,-1.2069,1.2250,44.3400,0.0720,-0.0543,4676.0096,-15020.9410,88618.0162,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.1439,206.3435,88.7019,87.7544,104.0114,106.4105,217.3009,218.2733
7.9800,0.5757,-0.6493,0.4970,0.4752,0.7603,0.4428,-0.6654,-0.0187,0.7462,0.0146,-0.0436,-0.1686,8.5116,-284.5696,-143.8308,-292.1054,20.7755,14.2502,-27.0053,36.7014,-2.1492,-3.5162,6.5135,-5.0777,2.0586,-0.0332,-8.1284,2.5249,1.2250,44.3337,0.0709,-0.0505,4573.2987,-16207.4503,88659.6371,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.9935,206.2983,88.7717,87.9478,104.6476,106.7198,217.2676,218.1110
7.9900,0.5771,-0.6482,0.4968,0.4740,0.7612,0.4425,-0.6650,-0.0199,0.7466,0.0109,-0.0499,-0.1936,4.2455,-284.3608,-143.6897,-292.3749,20.9401,14.0655,-26.9224,36.6560,-2.3287,-3.4713,2.0199,-3.6455,-0.8090,-0.0242,-4.0682,-1.2138,1.2250,44.3033,0.0719,-0.0542,4449.6526,-14919.5442,88598.8181,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.0799,206.2811,88.6290,87.6827,103.9984,106.3895,217.2448,218.2156
8.0000,0.5785,-0.6471,0.4966,0.4728,0.7622,0.4422,-0.6646,-0.0210,0.7469,0.0142,-0.0435,-0.1683,8.4923,-284.1518,-143.5487,-292.6442,20.8697,14.1228,-26.9430,36.6587,-2.1736,-3.5130,6.4751,-5.0930,2.0627,-0.0330,-8.1147,2.5040,1.2250,44.2970,0.0709,-0.0504,4317.5739,-16101.9238,88645.6723,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.9297,206.2359,88.6985,87.8756,104.6329,106.6985,217.2118,218.0538
8.0100,0.5800,-0.6459,0.4964,0.4716,0.7631,0.4419,-0.6643,-0.0222,0.7472,0.0105,-0.0499,-0.1933,4.2481,-283.9420,-143.4090,-292.9131,21.0334,13.9383,-26.8595,36.6136,-2.3527,-3.4680,2.0030,-3.6573,-0.8115,-0.0239,-4.0665,-1.2283,1.2250,44.2668,0.0719,-0.0541,4171.1414,-14817.7322,88584.1156,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,207.0157,206.2187,88.5561,87.6113,103.9870,106.3698,217.1892,218.1582
8.0200,0.5814,-0.6448,0.4962,0.4704,0.7640,0.4416,-0.6639,-0.0233,0.7475,0.0138,-0.0436,-0.1681,8.4782,-283.7321,-143.2693,-293.1818,20.9634,13.9958,-26.8802,36.6162,-2.1978,-3.5096,6.4412,-5.1095,2.0697,-0.0329,-8.1052,2.4869,1.2250,44.2606,0.0709,-0.0503,4023.3097,-15998.1345,88631.8752,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.8656,206.1734,88.6255,87.8039,104.6203,106.6785,217.1565,217.9969
8.0300,0.5828,-0.6437,0.4960,0.4692,0.7649,0.4413,-0.6635,-0.0245,0.7478,0.0102,-0.0501,-0.1929,4.2507,-283.5214,-143.1307,-293.4500,21.1260,13.8117,-26.7963,36.5714,-2.3763,-3.4644,1.9886,-3.6683,-0.8113,-0.0238,-4.0660,-1.2392,1.2250,44.2306,0.0719,-0.0541,3868.9190,-14714.6947,88566.0838,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.9511,206.1563,88.4836,87.5406,103.9781,106.3516,217.1342,218.1010
8.0400,0.5842,-0.6425,0.4958,0.4680,0.7658,0.4410,-0.6631,-0.0256,0.7481,0.0135,-0.0438,-0.1677,8.4637,-283.3105,-142.9923,-293.7181,21.0564,13.8693,-26.8171,36.5741,-2.2218,-3.5059,6.4096,-5.1196,2.0832,-0.0327,-8.0925,2.4787,1.2250,44.2243,0.0709,-0.0503,3720.7146,-15894.2924,88610.0443,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.8013,206.1111,88.5527,87.7328,104.6099,106.6600,217.1018,217.9402
8.0500,0.5857,-0.6414,0.4956,0.4668,0.7667,0.4407,-0.6627,-0.0268,0.7484,0.0100,-0.0503,-0.1925,4.2456,-283.0989,-142.8551,-293.9856,21.2180,13.6855,-26.7328,36.5295,-2.3998,-3.4608,1.9761,-3.6708,-0.8034,-0.0237,-4.0605,-1.2397,1.2250,44.1945,0.0719,-0.0540,3573.9898,-14610.3750,88536.6247,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.8864,206.0940,88.4114,87.4705,103.9711,106.3346,217.0797,218.0439
8.0600,0.5870,-0.6403,0.4954,0.4656,0.7676,0.4404,-0.6623,-0.0279,0.7487,0.0133,-0.0440,-0.1674,8.4440,-282.8872,-142.7179,-294.2531,21.1487,13.7431,-26.7539,36.5322,-2.2457,-3.5023,6.3765,-5.1214,2.1008,-0.0326,-8.0727,2.4764,1.2250,44.1883,0.0708,-0.0502,3440.7173,-15788.4175,88573.5961,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.7371,206.0489,88.4805,87.6624,104.6007,106.6423,217.0474,217.8836
8.0700,0.5885,-0.6391,0.4952,0.4644,0.7685,0.4401,-0.6619,-0.0291,0.7491,0.0099,-0.0504,-0.1920,4.2317,-282.6747,-142.5819,-294.5200,21.3092,13.5595,-26.6693,36.4879,-2.4232,-3.4575,1.9626,-3.6648,-0.7905,-0.0236,-4.0480,-1.2333,1.2250,44.1587,0.0718,-0.0539,3316.2046,-14504.7100,88490.4197,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.8221,206.0321,88.3397,87.4010,103.9645,106.3179,217.0254,217.9871
8.0800,0.5899,-0.6380,0.4950,0.4632,0.7694,0.4398,-0.6615,-0.0302,0.7494,0.0132,-0.0442,-0.1670,8.4190,-282.4619,-142.4460,-294.7868,21.2404,13.6171,-26.6905,36.4906,-2.2696,-3.4990,6.3403,-5.1175,2.1195,-0.0325,-8.0467,2.4758,1.2250,44.1525,0.0708,-0.0501,3211.2584,-15679.7196,88519.6670,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.6734,205.9872,88.4086,87.5924,104.5912,106.6244,216.9933,217.8274
8.0900,0.5913,-0.6369,0.4947,0.4620,0.7703,0.4395,-0.6610,-0.0313,0.7497,0.0097,-0.0506,-0.1916,4.2141,-282.2485,-142.3112,-295.0531,21.3999,13.4336,-26.6056,36.4466,-2.4468,-3.4543,1.9458,-3.6559,-0.7789,-0.0235,-4.0311,-1.2281,1.2250,44.1230,0.0718,-0.0538,3120.7091,-14397.3651,88426.7388,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.7584,205.9706,88.2683,87.3316,103.9569,106.3007,216.9715,217.9308
8.1000,0.5927,-0.6358,0.4945,0.4608,0.7712,0.4392,-0.6606,-0.0324,0.7500,0.0131,-0.0443,-0.1667,8.3943,-282.0349,-142.1766,-295.3193,21.3314,13.4912,-26.6271,36.4494,-2.2937,-3.4959,6.3050,-5.1121,2.1396,-0.0323,-8.0203,2.4775,1.2250,44.1168,0.0708,-0.0500,3053.9745,-15569.2239,88449.6887,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.6104,205.9261,88.3371,87.5224,104.5805,106.6059,216.9396,217.7718
8.1100,0.5941,-0.6346,0.4943,0.4596,0.7721,0.4389,-0.6602,-0.0336,0.7503,0.0096,-0.0507,-0.1913,4.1983,-281.8206,-142.0431,-295.5850,21.4900,13.3079,-26.5417,36.4056,-2.4706,-3.4511,1.9286,-3.6489,-0.7692,-0.0233,-4.0154,-1.2254,1.2250,44.0875,0.0718,-0.0538,3004.9691,-14288.8860,88349.6176,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.6955,205.9098,88.1973,87.2623,103.9480,106.2829,216.9179,217.8752
8.1200,0.5954,-0.6335,0.4941,0.4584,0.7730,0.4386,-0.6598,-0.0347,0.7506,0.0129,-0.0444,-0.1664,8.3741,-281.6061,-141.9097,-295.8505,21.4219,13.3653,-26.5634,36.4084,-2.3179,-3.4928,6.2739,-5.1079,2.1621,-0.0321,-7.9977,2.4825,1.2250,44.0814,0.0707,-0.0500,2981.6498,-15458.7235,88369.1234,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.5482,205.8654,88.2660,87.4527,104.5688,106.5870,216.8862,217.7168
8.1300,0.5969,-0.6323,0.4939,0.4571,0.7739,0.4383,-0.6594,-0.0359,0.7510,0.0095,-0.0508,-0.1909,4.1858,-281.3909,-141.7775,-296.1156,21.5796,13.1822,-26.4777,36.3649,-2.4944,-3.4481,1.9152,-3.6439,-0.7577,-0.0231,-4.0038,-1.2204,1.2250,44.0523,0.0717,-0.0537,2976.7032,-14181.1796,88265.9297,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.6332,205.8494,88.1268,87.1934,103.9385,106.2649,216.8647,217.8200
8.1400,0.5982,-0.6312,0.4937,0.4560,0.7747,0.4380,-0.6589,-0.0369,0.7513,0.0128,-0.0445,-0.1661,8.3560,-281.1754,-141.6453,-296.3805,21.5118,13.2397,-26.4997,36.3678,-2.3421,-3.4898,6.2436,-5.1062,2.1834,-0.0320,-7.9776,2.4859,1.2250,44.0462,0.0707,-0.0499,2996.7368,-15349.9055,88285.1393,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.4864,205.8053,88.1954,87.3834,104.5569,106.5681,216.8332,217.6621
8.1500,0.5996,-0.6300,0.4934,0.4547,0.7756,0.4377,-0.6585,-0.0381,0.7516,0.0094,-0.0509,-0.1906,4.1765,-280.9593,-141.5144,-296.6448,21.6685,13.0570,-26.4135,36.3245,-2.5181,-3.4450,1.9007,-3.6426,-0.7499,-0.0229,-3.9942,-1.2203,1.2250,44.0172,0.0717,-0.0536,3033.0660,-14075.9608,88181.9453,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.5712,205.7894,88.0566,87.1250,103.9294,106.2472,216.8119,217.7651
8.1600,0.6010,-0.6289,0.4932,0.4536,0.7765,0.4374,-0.6581,-0.0392,0.7519,0.0127,-0.0446,-0.1658,8.3381,-280.7430,-141.3835,-296.9091,21.6010,13.1144,-26.4357,36.3274,-2.3662,-3.4868,6.2141,-5.1032,2.2061,-0.0318,-7.9572,2.4913,1.2250,44.0111,0.0707,-0.0498,3091.2549,-15244.4300,88202.9751,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.4250,205.7455,88.1252,87.3146,104.5454,106.5494,216.7805,217.6077
8.1700,0.6024,-0.6278,0.4930,0.4523,0.7774,0.4372,-0.6577,-0.0404,0.7522,0.0093,-0.0510,-0.1902,4.1665,-280.5260,-141.2537,-297.1728,21.7568,12.9320,-26.3490,36.2844,-2.5418,-3.4418,1.8856,-3.6405,-0.7422,-0.0227,-3.9837,-1.2202,1.2250,43.9824,0.0717,-0.0535,3161.2329,-13974.7096,88101.5375,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.5095,205.7298,87.9869,87.0570,103.9206,106.2297,216.7594,217.7105
8.1800,0.6038,-0.6266,0.4928,0.4512,0.7782,0.4369,-0.6572,-0.0414,0.7526,0.0126,-0.0447,-0.1655,8.3205,-280.3088,-141.1241,-297.4365,21.6897,12.9894,-26.3715,36.2873,-2.3902,-3.4837,6.1855,-5.0985,2.2305,-0.0316,-7.9362,2.4992,1.2250,43.9763,0.0706,-0.0498,3247.9368,-15143.2594,88124.6997,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.3639,205.6861,88.0554,87.2462,104.5341,106.5309,216.7281,217.5536
8.1900,0.6052,-0.6255,0.4925,0.4499,0.7791,0.4366,-0.6568,-0.0426,0.7529,0.0093,-0.0511,-0.1899,4.1549,-280.0910,-140.9956,-297.6996,21.8446,12.8073,-26.2843,36.2446,-2.5653,-3.4386,1.8710,-3.6366,-0.7329,-0.0226,-3.9723,-1.2179,1.2250,43.9478,0.0716,-0.0535,3340.0671,-13878.0727,88024.8228,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.4483,205.6705,87.9177,86.9895,103.9117,106.2123,216.7073,217.6563
8.2000,0.6065,-0.6243,0.4923,0.4488,0.7799,0.4363,-0.6563,-0.0437,0.7532,0.0126,-0.0448,-0.1653,8.3019,-279.8729,-140.8672,-297.9625,21.7777,12.8647,-26.3070,36.2476,-2.4143,-3.4806,6.1565,-5.0926,2.2550,-0.0315,-7.9141,2.5075,1.2250,43.9417,0.0706,-0.0497,3442.4185,-15046.5617,88048.7929,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.3033,205.6272,87.9861,87.1784,104.5227,106.5124,216.6761,217.4999
8.2100,0.6079,-0.6232,0.4921,0.4475,0.7808,0.4360,-0.6559,-0.0448,0.7535,0.0093,-0.0512,-0.1895,4.1417,-279.6541,-140.7400,-298.2250,21.9317,12.6829,-26.2195,36.2052,-2.5889,-3.4354,1.8559,-3.6313,-0.7233,-0.0224,-3.9594,-1.2150,1.2250,43.9133,0.0716,-0.0534,3542.7798,-13786.1287,87948.9516,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.3876,205.6118,87.8490,86.9225,103.9028,106.1949,216.6554,217.6024
8.2200,0.6092,-0.6220,0.4918,0.4463,0.7816,0.4357,-0.6555,-0.0459,0.7538,0.0126,-0.0448,-0.1650,8.2814,-279.4352,-140.6129,-298.4873,21.8652,12.7402,-26.2425,36.2081,-2.4382,-3.4775,6.1263,-5.0847,2.2795,-0.0314,-7.8899,2.5161,1.2250,43.9072,0.0705,-0.0497,3646.3023,-14953.6689,87971.9476,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.2432,205.5687,87.9173,87.1109,104.5110,106.4938,216.6244,217.4466
8.2300,0.6106,-0.6209,0.4916,0.4451,0.7825,0.4354,-0.6550,-0.0471,0.7542,0.0093,-0.0512,-0.1892,4.1259,-279.2156,-140.4869,-298.7491,22.0182,12.5587,-26.1546,36.1660,-2.6124,-3.4323,1.8414,-3.6230,-0.7113,-0.0223,-3.9448,-1.2087,1.2250,43.8791,0.0715,-0.0533,3740.2638,-13698.1119,87870.3437,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.3275,205.5536,87.7807,86.8558,103.8934,106.1772,216.6039,217.5489
8.2400,0.6119,-0.6197,0.4914,0.4439,0.7833,0.4351,-0.6546,-0.0481,0.7545,0.0125,-0.0448,-0.1647,8.2581,-278.9958,-140.3610,-299.0108,21.9521,12.6159,-26.1778,36.1690,-2.4622,-3.4744,6.0928,-5.0778,2.2999,-0.0312,-7.8642,2.5196,1.2250,43.8730,0.0705,-0.0496,3830.6429,-14864.0341,87890.9599,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,0.2618,0.3840,206.1838,205.5108,87.8489,87.0437,104.4987,106.4749,216.5730,217.3937
