Controller Output Text File 
File Created on: 29/05/2019 08:35 
controller version: 1.1.0 
time, dcm0_0, dcm0_1, dcm0_2, dcm1_0, dcm1_1, dcm1_2, dcm2_0, dcm2_1, dcm2_2, acc_norm_f, pqr_f.x, pqr_f.y, pqr_f.z, Xg.x, Xg.y, Xg.z, Vg.x, Vg.y, Vg.z, Vb.x, Vb.y, Vb.z, Ag.x, Ag.y, Ag.z, Ab_f.x, Ab_f.y, Ab_f.z, rho, sph_f.v, sph_f.alpha, sph_f.beta, tether_force_b.vector_f.x, tether_force_b.vector_f.y, tether_force_b.vector_f.z, wind_g.vector.x, wind_g.vector.y, wind_g.vector.z, flaps[0], flaps[1], flaps[2], flaps[3], flaps[4], flaps[5], flaps[6], flaps[7], rotors[0], rotors[1], rotors[2], rotors[3], rotors[4], rotors[5], rotors[6], rotors[7]
0.0000,-0.8610,0.2349,0.4511,0.1192,-0.7690,0.6280,0.4944,0.5945,0.6341,-0.4937,-1.8706,0.0594,0.0000,-125.4898,-378.4529,-171.1077,-54.4957,5.0564,28.4869,61.6086,0.2451,-3.3413,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,1.0750,53.0748,0.0221,0.0489,2557.4149,-78171.5969,152808.8629,-10.0000,0.0000,0.0000,-0.4713,-0.4713,0.0000,0.0000,0.1745,0.1745,-0.1745,0.2541,191.9702,179.7870,179.5721,179.3579,210.9738,221.7391,221.7391,221.7391
0.0100,-0.8529,0.2326,0.4675,0.1300,-0.7726,0.6214,0.5057,0.5908,0.6287,-0.7111,-1.5070,0.0081,280.9145,-126.0374,-378.4016,-170.8285,-55.1362,4.8406,27.1643,61.3897,-0.5148,-5.6900,113.0887,93.7719,239.4384,36.8267,95.3049,261.6748,1.0750,52.9019,-0.0192,0.0342,-16101.5037,-60244.8593,195881.0882,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,211.1167,164.9186,164.8832,164.8479,173.9522,221.7392,221.7392,221.7392
0.0200,-0.8436,0.2333,0.4836,0.1412,-0.7726,0.6190,0.5180,0.5905,0.6188,-0.1481,-2.2891,0.1003,60.7308,-126.5858,-378.3461,-170.5534,-54.2688,6.4664,28.2087,61.3085,-0.9976,-4.7875,-24.1166,-53.7889,14.6071,20.3150,44.5556,-35.9211,1.0750,52.8892,0.0009,0.0252,-33553.3674,-47932.6263,195690.7222,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,205.9718,155.7414,155.2194,154.6937,170.9608,221.7391,221.7391,221.7391
0.0300,-0.8344,0.2322,0.4999,0.1523,-0.7746,0.6138,0.5298,0.5883,0.6109,-0.6691,-1.5776,-0.0105,262.5824,-127.1259,-378.2751,-170.2717,-53.3914,8.4014,28.6755,61.0184,-2.0339,-4.0157,-105.1163,-229.9707,-70.8067,15.1778,112.0757,-236.9772,1.0750,52.6847,0.0187,0.0055,-39128.4128,-94860.1348,156734.1369,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,212.6277,161.3521,161.4002,161.4482,167.6552,221.7392,221.7392,221.7392
0.0400,-0.8259,0.2340,0.5129,0.1615,-0.7734,0.6129,0.5401,0.5891,0.6010,0.7451,-1.4388,0.1754,183.9076,-127.6570,-378.1865,-169.9820,-52.5107,9.2443,29.4377,60.7639,-2.0956,-3.5729,-144.4061,-56.8032,-98.7030,56.7870,-48.0004,-168.2058,1.0750,52.5280,0.0296,0.0047,-67468.5245,-13693.9377,217050.1592,-10.0000,0.0000,0.0000,-0.1652,-0.1652,0.0000,0.0000,-0.0348,-0.0348,-0.1745,0.3840,201.1604,179.8778,179.2639,178.6575,201.9454,221.7392,221.7393,221.7395
0.0500,-0.8192,0.2343,0.5235,0.1679,-0.7748,0.6095,0.5484,0.5872,0.5953,-0.8062,-1.3436,0.1752,288.9045,-128.1749,-378.0899,-169.6874,-51.1319,10.4147,29.4946,59.8100,-2.7288,-2.8603,-157.4537,-236.4978,-52.3728,60.5466,115.5891,-257.7578,1.0750,51.6743,0.0460,-0.0075,-34331.9727,-111812.4307,96825.3664,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1441,0.3840,213.9629,159.4079,158.6001,157.7961,163.9976,221.7395,221.7399,221.7405
0.0600,-0.8102,0.2361,0.5366,0.1761,-0.7750,0.6069,0.5591,0.5862,0.5863,0.7820,-1.6820,0.2122,196.9211,-128.6819,-377.9778,-169.3895,-50.7036,11.2779,29.7710,59.7101,-3.2600,-2.9051,99.7019,152.2399,75.2359,-11.9014,-50.3560,190.0014,1.0750,51.6748,0.0476,-0.0174,-43137.8952,-22324.5552,117071.1954,-10.0000,0.0000,0.0000,-0.2311,-0.2311,0.0000,0.0000,0.0311,0.0311,-0.1745,0.3431,198.3451,181.0464,180.3157,179.5934,206.0960,221.7393,221.7396,221.7401
0.0700,-0.8015,0.2394,0.5480,0.1831,-0.7741,0.6061,0.5692,0.5861,0.5766,-0.3759,-1.3592,0.2694,198.7130,-129.1964,-377.8777,-169.0973,-52.0303,9.0432,28.7479,59.7238,-2.6061,-6.4540,103.2651,138.6512,97.9746,-1.6075,-25.1771,197.1050,1.0750,51.7182,-0.0188,-0.0041,-44089.4458,-32570.4614,123016.2892,-10.0000,0.0000,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.0512,190.6671,189.8366,189.0261,193.2769,221.7392,221.7394,221.7400,217.2830
0.0800,-0.7926,0.2401,0.5604,0.1902,-0.7759,0.6015,0.5793,0.5833,0.5694,0.1309,-1.6359,0.2551,85.2889,-129.7189,-377.7873,-168.8139,-52.3358,9.2184,28.0592,59.4905,-3.3503,-7.8100,-28.0712,-77.4474,22.0931,20.3160,66.2420,-49.7339,1.0750,51.6200,-0.0428,-0.0184,-14988.6127,-86629.2044,44445.6750,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,204.7628,174.2198,173.2554,172.3056,192.3810,221.7393,221.7397,221.7404
0.0900,-0.7826,0.2452,0.5722,0.1978,-0.7736,0.6021,0.5903,0.5844,0.5569,0.6397,-1.5968,0.2827,84.3777,-130.2400,-377.6933,-168.5311,-51.9389,9.3105,28.4936,59.3079,-3.2877,-8.2454,-23.4188,60.8361,-53.5734,-1.2601,-84.1092,-6.6065,1.0750,51.5504,-0.0490,-0.0162,-35230.6512,14718.3514,125327.4195,-10.0000,0.0000,0.0000,-0.4779,-0.4779,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3730,201.8123,179.7400,178.7506,177.7822,201.2822,221.7394,221.7398,221.7408
0.1000,-0.7733,0.2472,0.5839,0.2058,-0.7731,0.5999,0.5997,0.5841,0.5470,-0.3619,-1.5605,0.1133,192.2119,-130.7583,-377.6009,-168.2422,-51.5765,9.5083,29.2945,59.4092,-2.9904,-8.3852,-90.9759,-141.6291,-92.7900,-14.4423,32.8138,-188.8387,1.0750,51.7415,-0.0492,-0.0100,-17906.3655,-76696.3080,80151.2864,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,213.8981,159.3063,158.7776,158.2503,163.5480,221.7394,221.7396,221.7398
0.1100,-0.7633,0.2488,0.5963,0.2131,-0.7743,0.5959,0.6099,0.5819,0.5379,0.3989,-1.5074,0.4010,205.0743,-131.2660,-377.4949,-167.9451,-50.0570,11.5602,30.1468,59.0576,-3.8628,-6.7414,-121.8963,-141.7973,-84.2039,11.4595,30.4598,-202.4756,1.0750,51.4493,-0.0151,-0.0267,-14241.2913,-30921.2124,92221.4488,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,211.7324,159.4651,152.2451,150.2161,161.8716,218.1922,221.7403,221.7391
0.1200,-0.7550,0.2547,0.6043,0.2181,-0.7715,0.5977,0.6184,0.5830,0.5269,0.3975,-1.0750,0.2356,26.7607,-131.7634,-377.3785,-167.6409,-49.5166,11.6197,30.6053,58.8449,-3.7336,-6.8510,-22.8863,7.9400,-11.3713,11.9777,-18.5854,-15.0749,1.0750,51.3154,-0.0158,-0.0231,-12107.5165,-8167.2050,151845.7737,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1051,0.3840,213.7834,164.6103,161.3010,160.2907,168.1105,220.1078,221.7411,221.7391
0.1300,-0.7468,0.2561,0.6138,0.2235,-0.7725,0.5943,0.6264,0.5810,0.5197,-0.1817,-1.3967,0.3081,170.2173,-132.2571,-377.2581,-167.3355,-49.1456,12.6755,30.5005,58.6391,-4.6592,-6.7816,-57.9535,-159.6915,10.6748,14.2715,114.7257,-124.9331,1.0750,51.2184,-0.0126,-0.0410,-86.4690,-88045.7777,66926.5167,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,212.2438,161.0486,148.1263,146.4637,156.1757,214.0801,221.7407,221.7391
0.1400,-0.7376,0.2621,0.6223,0.2288,-0.7701,0.5954,0.6353,0.5816,0.5081,1.0166,-1.2301,0.3505,51.2589,-132.7458,-377.1268,-167.0311,-48.6609,13.2790,30.3424,58.2063,-5.3336,-6.9609,-30.2663,32.8220,25.1822,45.8315,-18.5646,13.5020,1.0750,50.9083,-0.0145,-0.0533,12690.5594,10943.8012,149406.4696,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1424,0.3840,211.8866,171.0582,169.7200,168.4092,180.3348,221.7402,221.7391,221.7391
0.1500,-0.7294,0.2672,0.6297,0.2337,-0.7678,0.5965,0.6429,0.5823,0.4976,-0.0302,-1.2094,0.2149,131.9116,-133.2310,-376.9951,-166.7293,-48.3210,13.3617,30.0592,57.6946,-5.6655,-7.4995,-54.9626,-118.9945,14.8354,21.8166,85.3219,-98.2083,1.0750,50.5034,-0.0239,-0.0593,19802.2177,-71107.2226,115016.6478,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1441,0.3840,212.1054,166.4392,151.3389,150.2648,160.0105,211.8041,221.7391,221.7391
0.1600,-0.7209,0.2697,0.6384,0.2396,-0.7674,0.5948,0.6503,0.5817,0.4886,0.5574,-1.2211,0.1935,147.0125,-133.7108,-376.8516,-166.4277,-47.6728,15.2044,30.3102,57.7215,-6.8919,-6.5810,-47.7400,-131.2834,-45.8066,-26.8251,61.2199,-130.9397,1.0750,50.6865,-0.0039,-0.0829,32300.5994,-42278.8031,123905.2219,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1332,0.3840,212.5433,164.7360,150.8042,149.8228,158.4792,212.7001,221.7391,221.7391
0.1700,-0.7136,0.2754,0.6442,0.2450,-0.7634,0.5977,0.6563,0.5843,0.4773,0.6108,-1.0064,0.0892,70.6167,-134.1864,-376.6973,-166.1220,-47.4530,15.6465,30.8200,57.9236,-7.0018,-6.5047,-21.5111,-47.3415,-47.7783,-27.6041,2.2983,-64.9573,1.0750,50.9648,-0.0012,-0.0835,57662.8556,-23009.4514,167020.3379,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.0744,0.3840,214.1340,165.3686,150.2546,149.7976,154.8712,211.5837,221.7391,221.7391
0.1800,-0.7062,0.2775,0.6514,0.2511,-0.7621,0.5968,0.6620,0.5850,0.4685,0.1129,-1.2229,0.0656,168.5568,-134.6594,-376.5351,-165.8114,-47.1456,16.9095,31.2968,58.2577,-7.6592,-5.9585,-29.0545,-157.5621,-52.3587,-53.7117,81.3786,-137.4918,1.0750,51.4316,0.0109,-0.0951,46509.9450,-79197.3705,109298.2375,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1187,0.3840,214.3841,158.7622,146.6233,146.2578,149.3525,214.0267,221.7402,221.7404
0.1900,-0.6981,0.2810,0.6586,0.2580,-0.7593,0.5974,0.6680,0.5869,0.4576,0.7537,-1.1824,0.0299,58.6190,-135.1307,-376.3607,-165.4958,-47.1716,17.7514,31.8338,58.7715,-8.0503,-5.8960,25.9545,-10.5566,-51.4889,-55.2333,-14.9110,-12.7725,1.0750,52.0599,0.0133,-0.1008,63765.0173,-20628.8296,129189.5937,-10.0000,0.0000,0.0000,-0.4070,-0.4070,0.0000,0.0000,0.1745,0.1745,-0.1049,0.3840,208.7658,173.6935,173.5825,173.4716,186.7864,221.7395,221.7396,221.7396
0.2000,-0.6902,0.2850,0.6651,0.2647,-0.7561,0.5986,0.6735,0.5892,0.4464,0.3353,-1.1945,0.0684,66.4906,-135.6044,-376.1841,-165.1751,-47.5471,17.6992,32.2931,59.2498,-7.9074,-6.6155,31.0732,-35.6613,-46.7305,-62.3571,8.2868,-21.5389,1.0750,52.5918,0.0007,-0.0963,55699.2043,-51793.3643,101518.6801,-10.0000,0.0000,0.0000,-0.3314,-0.3314,0.0000,0.0000,0.1314,0.1314,-0.1144,0.3840,206.0978,175.7043,175.4550,175.2068,192.1354,221.7393,221.7393,221.7394
0.2100,-0.6816,0.2880,0.6727,0.2714,-0.7542,0.5979,0.6796,0.5901,0.4359,0.4795,-1.2810,0.1070,84.9862,-136.0810,-376.0037,-164.8494,-47.7678,18.3362,32.8872,59.8823,-8.1814,-6.8351,22.1637,-43.9102,-69.3060,-74.1218,-1.3962,-41.5532,1.0750,53.3310,-0.0020,-0.0996,47124.5145,-42223.6183,80358.5126,-10.0000,0.0000,0.0000,-0.0726,-0.0726,0.0000,0.0000,-0.1274,-0.1274,-0.1745,0.3590,200.1741,180.2904,179.9176,179.5476,203.3133,221.7391,221.7392,221.7392
0.2200,-0.6727,0.2927,0.6795,0.2782,-0.7509,0.5989,0.6856,0.5920,0.4237,0.6084,-1.2592,0.0961,78.7438,-136.5598,-375.8200,-164.5166,-47.9981,18.3793,33.6507,60.4735,-7.9314,-7.3510,19.3113,-1.5433,-76.3235,-65.7474,-38.3705,-20.1387,1.0750,53.9817,-0.0103,-0.0928,51873.4934,-22958.3166,85393.0676,-10.0000,0.0000,0.0000,-0.1118,-0.1118,0.0000,0.0000,-0.0882,-0.0882,-0.1745,0.3081,197.2778,182.7138,182.3873,182.0629,208.5667,221.7391,221.7391,221.7391
0.2300,-0.6638,0.2966,0.6866,0.2851,-0.7484,0.5989,0.6915,0.5933,0.4122,0.3892,-1.2684,0.0979,96.3852,-137.0402,-375.6348,-164.1763,-48.0426,18.7333,34.4139,61.0261,-7.8529,-7.5825,-5.6256,-57.4628,-77.1783,-66.0144,-4.4506,-70.0884,1.0750,54.6122,-0.0132,-0.0896,37485.7751,-39671.3280,61345.8910,-10.0000,0.0000,0.0000,0.1745,0.1745,0.0000,0.0000,-0.4591,-0.4591,-0.1745,0.1765,189.8454,188.4780,188.1671,187.8587,220.8089,221.7406,221.7394,221.7391
0.2400,-0.6550,0.3003,0.6934,0.2919,-0.7458,0.5988,0.6969,0.5946,0.4009,0.5218,-1.1966,0.0446,84.1481,-137.5200,-375.4446,-163.8283,-47.9218,19.2541,35.1934,61.5384,-7.8222,-7.5915,-10.9832,-37.1502,-74.7003,-55.7124,-20.0110,-59.8046,1.0750,55.2029,-0.0120,-0.0874,36672.0325,-18966.9126,60939.6597,-10.0000,0.0000,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5104,-0.5104,-0.1745,0.0889,188.9734,188.8317,188.6905,188.5499,221.7391,221.7391,221.7391,221.7391
0.2500,-0.6470,0.3037,0.6995,0.2986,-0.7431,0.5988,0.7016,0.5963,0.3901,0.3861,-1.1063,0.0099,67.7830,-137.9988,-375.2505,-163.4731,-47.8491,19.5874,35.8226,61.9394,-7.7248,-7.7656,-4.7819,-42.3124,-52.7383,-46.5446,-1.4559,-49.2546,1.0750,55.6730,-0.0139,-0.0843,31004.7289,-21852.2779,53491.8686,-10.0000,0.0000,0.0000,0.1745,0.1745,0.0000,0.0000,-0.4377,-0.4377,-0.1745,0.0885,189.0828,189.0514,189.0201,188.9887,221.7391,221.7391,221.7391,221.7391
0.2600,-0.6394,0.3061,0.7053,0.3051,-0.7410,0.5982,0.7058,0.5976,0.3805,0.3348,-1.0399,-0.0125,57.0085,-138.4772,-375.0521,-163.1127,-47.8370,20.0781,36.2326,62.2839,-7.8673,-7.9454,2.3104,-45.3346,-34.4878,-39.6473,13.6909,-38.6086,1.0750,56.1032,-0.0160,-0.0858,25083.4230,-18065.9251,45752.3811,-10.0000,0.0000,0.0000,-0.1838,-0.1838,0.0000,0.0000,-0.0162,-0.0162,-0.1243,0.1975,191.3998,186.4355,186.4738,186.5150,217.3293,221.7392,221.7392,221.7392
0.2700,-0.6324,0.3083,0.7107,0.3112,-0.7390,0.5976,0.7094,0.5991,0.3713,0.3191,-0.9686,-0.0328,37.8464,-138.9559,-374.8495,-162.7491,-47.9123,20.4318,36.4789,62.5355,-8.0176,-8.2943,10.3486,-32.2309,-16.9240,-28.5814,16.8695,-18.1899,1.0750,56.4404,-0.0211,-0.0875,23278.2098,-11263.1097,45480.9746,-10.0000,0.0000,0.0000,-0.2283,-0.2283,0.0000,0.0000,0.0283,0.0283,-0.0929,0.1781,190.9205,187.2525,187.3598,187.4685,218.4341,221.7392,221.7392,221.7392
0.2800,-0.6258,0.3100,0.7157,0.3171,-0.7372,0.5966,0.7126,0.6004,0.3630,0.2447,-0.9107,-0.0463,36.9463,-139.4356,-374.6435,-162.3839,-48.0183,20.7757,36.5438,62.6796,-8.2641,-8.7066,9.7525,-35.6297,-0.6645,-17.8762,28.8905,-14.5192,1.0750,56.6787,-0.0275,-0.0912,19482.1445,-12866.1615,41466.1638,-10.0000,0.0000,0.0000,-0.2946,-0.2946,0.0000,0.0000,0.0946,0.0946,-0.0793,0.1983,191.9883,186.6942,186.8458,186.9995,216.9482,221.7392,221.7392,221.7392
0.2900,-0.6196,0.3114,0.7205,0.3228,-0.7356,0.5956,0.7154,0.6016,0.3552,0.2409,-0.8523,-0.0680,27.6584,-139.9161,-374.4341,-162.0187,-48.0908,21.0889,36.4954,62.7165,-8.5326,-9.1217,6.2440,-25.7681,7.8743,-6.5538,25.6360,-8.0520,1.0750,56.8116,-0.0339,-0.0955,18290.0475,-8827.2171,42946.1587,-10.0000,0.0000,0.0000,-0.3002,-0.3002,0.0000,0.0000,0.1002,0.1002,-0.0720,0.1933,192.3927,186.9896,187.2107,187.4347,216.7906,221.7392,221.7392,221.7393
0.3000,-0.6139,0.3126,0.7249,0.3284,-0.7339,0.5946,0.7178,0.6030,0.3479,0.2125,-0.8066,-0.0979,22.3771,-140.3972,-374.2222,-161.6543,-48.1305,21.2892,36.3751,62.6498,-8.7340,-9.5731,2.9767,-16.6427,14.6592,3.2310,21.9849,-2.6374,1.0750,56.8358,-0.0411,-0.0988,17165.1381,-9190.3176,45202.5789,-10.0000,0.0000,0.0000,-0.2768,-0.2768,0.0000,0.0000,0.0768,0.0768,-0.0688,0.1751,192.4917,187.5007,187.8158,188.1332,217.0805,221.7392,221.7392,221.7393
0.3100,-0.6085,0.3134,0.7291,0.3339,-0.7323,0.5935,0.7199,0.6046,0.3410,0.2034,-0.7839,-0.1290,18.2089,-140.8786,-374.0087,-161.2914,-48.1344,21.4061,36.2083,62.5030,-8.8707,-10.0434,-0.7813,-6.2104,17.0992,10.7114,14.6406,1.5751,1.0750,56.7758,-0.0488,-0.1012,15832.5590,-9812.0174,47645.6545,-10.0000,0.0000,0.0000,-0.2849,-0.2849,0.0000,0.0000,0.0849,0.0849,-0.0776,0.1722,193.1712,187.2056,187.6212,188.0414,216.1272,221.7392,221.7392,221.7393
0.3200,-0.6032,0.3140,0.7331,0.3396,-0.7306,0.5924,0.7217,0.6063,0.3341,0.2097,-0.7755,-0.1517,17.5569,-141.3597,-373.7946,-160.9301,-48.0936,21.3936,36.0461,62.2895,-8.8803,-10.5436,-5.8994,5.9781,15.4176,16.7151,3.1269,4.3671,1.0750,56.6404,-0.0570,-0.1015,14484.5294,-10370.6605,50916.3126,-10.0000,0.0000,0.0000,-0.2923,-0.2923,0.0000,0.0000,0.0923,0.0923,-0.0920,0.1672,193.6786,187.0090,187.4991,187.9908,215.4349,221.7392,221.7392,221.7393
0.3300,-0.5980,0.3147,0.7371,0.3453,-0.7288,0.5912,0.7233,0.6081,0.3272,0.2119,-0.7739,-0.1560,21.4898,-141.8401,-373.5812,-160.5703,-47.9852,21.2970,35.9156,62.0270,-8.7815,-11.0274,-13.9242,12.0843,11.0407,20.4850,-6.4753,0.4935,1.0750,56.4479,-0.0651,-0.1000,12541.8649,-12148.0420,52958.9603,-10.0000,0.0000,0.0000,-0.2675,-0.2675,0.0000,0.0000,0.0675,0.0675,-0.1147,0.1581,193.8040,187.3147,187.8134,188.3171,215.5805,221.7391,221.7392,221.7392
0.3400,-0.5928,0.3154,0.7410,0.3509,-0.7271,0.5901,0.7249,0.6099,0.3203,0.2193,-0.7678,-0.1408,27.4845,-142.3190,-373.3688,-160.2115,-47.7856,21.1647,35.8496,61.7406,-8.5946,-11.4382,-23.3709,14.0492,3.4378,21.2761,-15.4884,-7.9270,1.0750,56.2218,-0.0720,-0.0969,10325.3295,-13035.7731,54355.7310,-10.0000,0.0000,0.0000,-0.2456,-0.2456,0.0000,0.0000,0.0456,0.0456,-0.1319,0.1485,193.7435,188.0357,188.4792,188.9276,216.3121,221.7391,221.7391,221.7392
0.3500,-0.5875,0.3162,0.7448,0.3563,-0.7253,0.5890,0.7265,0.6115,0.3135,0.2178,-0.7516,-0.1146,33.7101,-142.7955,-373.1578,-159.8530,-47.4975,21.0417,35.8674,61.4628,-8.3500,-11.7407,-31.4827,10.9143,-5.1082,18.6753,-20.9960,-18.6219,1.0750,55.9936,-0.0771,-0.0928,7835.7697,-13760.8020,54245.4496,-10.0000,0.0000,0.0000,-0.2041,-0.2041,0.0000,0.0000,0.0041,0.0041,-0.1463,0.1355,193.4795,189.2005,189.5541,189.9110,217.6501,221.7391,221.7391,221.7391
0.3600,-0.5823,0.3172,0.7485,0.3614,-0.7237,0.5879,0.7282,0.6129,0.3068,0.2097,-0.7248,-0.0894,37.5072,-143.2687,-372.9478,-159.4938,-47.1534,20.9748,35.9673,61.2311,-8.0944,-11.9276,-35.0796,3.7885,-12.7223,12.5336,-21.6678,-27.9321,1.0750,55.8029,-0.0800,-0.0883,5243.1724,-13971.9447,52020.6476,-10.0000,0.0000,0.0000,-0.0594,-0.0594,0.0000,0.0000,-0.1406,-0.1406,-0.1451,0.0800,191.6113,191.8737,192.1381,192.4047,221.7391,221.7391,221.7391,221.7391
0.3700,-0.5773,0.3183,0.7519,0.3661,-0.7222,0.5868,0.7298,0.6141,0.3004,0.1978,-0.6870,-0.0746,37.0599,-143.7385,-372.7380,-159.1333,-46.8149,20.9865,36.1327,61.0815,-7.8686,-12.0323,-31.8611,-3.7808,-18.5475,3.4729,-18.8011,-31.7474,1.0750,55.6897,-0.0814,-0.0842,2859.6463,-12961.4889,48098.6131,-10.0000,0.0000,0.0000,0.0609,0.0609,0.0000,0.0000,-0.2609,-0.2609,-0.1368,0.0286,192.0860,192.3029,192.5213,192.7412,221.7403,221.7391,221.7391,221.7391
0.3800,-0.5725,0.3193,0.7551,0.3706,-0.7208,0.5858,0.7314,0.6152,0.2944,0.1793,-0.6410,-0.0736,32.9684,-144.2053,-372.5278,-158.7710,-46.5449,21.0598,36.3413,61.0312,-7.6850,-12.1146,-22.7917,-9.8377,-21.6950,-6.4631,-13.5331,-29.3598,1.0750,55.6753,-0.0823,-0.0808,886.3934,-11361.4640,42682.1597,-10.0000,0.0000,0.0000,0.0862,0.0862,0.0000,0.0000,-0.2862,-0.2862,-0.1262,0.0067,192.4853,192.6974,192.9110,193.1260,221.7395,221.7391,221.7391,221.7391
0.3900,-0.5681,0.3201,0.7581,0.3747,-0.7195,0.5847,0.7327,0.6163,0.2888,0.1578,-0.5896,-0.0835,27.7783,-144.6699,-372.3166,-158.4065,-46.3964,21.1862,36.5617,61.0861,-7.5655,-12.2267,-9.4509,-14.2423,-21.8969,-16.0107,-6.2721,-21.8163,1.0750,55.7702,-0.0837,-0.0783,-551.8331,-9233.3806,36149.7613,-10.0000,0.0000,0.0000,0.0108,0.0108,0.0000,0.0000,-0.2108,-0.2108,-0.1145,0.0184,192.7956,193.0342,193.2747,193.5171,221.7394,221.7391,221.7391,221.7391
0.4000,-0.5641,0.3207,0.7608,0.3787,-0.7183,0.5836,0.7337,0.6173,0.2838,0.1328,-0.5383,-0.0973,25.7582,-145.1338,-372.1039,-158.0398,-46.3857,21.3407,36.7704,61.2287,-7.5071,-12.4023,4.1558,-16.0766,-19.6916,-22.8804,0.7249,-11.8088,1.0750,55.9590,-0.0860,-0.0769,-1430.7474,-6818.4282,29233.4803,-10.0000,0.0000,0.0000,-0.3781,-0.3781,0.0000,0.0000,0.1745,0.1745,-0.0891,0.1335,195.5557,190.7954,191.0845,191.3761,217.2296,221.7391,221.7391,221.7391
0.4100,-0.5606,0.3211,0.7633,0.3824,-0.7172,0.5825,0.7345,0.6185,0.2793,0.1080,-0.4887,-0.1107,26.6895,-145.5982,-371.8897,-157.6712,-46.4990,21.4978,36.9438,61.4230,-7.5002,-12.6540,15.5308,-15.2764,-15.4194,-25.8739,6.4071,-1.3497,1.0750,56.2066,-0.0897,-0.0764,-1819.2736,-4694.6823,22450.6456,-10.0000,0.0000,0.0000,-0.4272,-0.4272,0.0000,0.0000,0.1745,0.1745,-0.0764,0.1382,196.0293,190.6596,190.9892,191.3220,216.6431,221.7391,221.7391,221.7391
0.4200,-0.5574,0.3212,0.7656,0.3860,-0.7162,0.5814,0.7351,0.6196,0.2753,0.0877,-0.4401,-0.1218,27.7775,-146.0642,-371.6741,-157.3011,-46.7023,21.6326,37.0674,61.6284,-7.5266,-12.9750,22.7232,-12.2438,-10.2632,-24.9356,9.7082,7.4533,1.0750,56.4714,-0.0946,-0.0765,-1846.8922,-2772.9912,16388.5684,-10.0000,0.0000,0.0000,-0.4549,-0.4549,0.0000,0.0000,0.1745,0.1745,-0.0682,0.1413,196.3584,190.6655,191.0282,191.3947,216.3218,221.7391,221.7391,221.7392
0.4300,-0.5546,0.3211,0.7677,0.3893,-0.7153,0.5804,0.7354,0.6207,0.2717,0.0707,-0.3951,-0.1321,25.9468,-146.5324,-371.4572,-156.9300,-46.9411,21.7272,37.1451,61.8096,-7.5549,-13.3337,24.2105,-7.1540,-5.9922,-20.6190,9.1706,12.8060,1.0750,56.7140,-0.1002,-0.0767,-1620.2142,-1047.3295,11078.9829,-10.0000,0.0000,0.0000,-0.4996,-0.4996,0.0000,0.0000,0.1745,0.1745,-0.0604,0.1498,196.8978,190.4480,190.8432,191.2423,215.6040,221.7391,221.7392,221.7392
0.4400,-0.5522,0.3208,0.7695,0.3924,-0.7144,0.5794,0.7356,0.6219,0.2686,0.0569,-0.3507,-0.1450,22.2002,-147.0029,-371.2398,-156.5584,-47.1707,21.7653,37.1804,61.9375,-7.5570,-13.7047,22.0985,-1.2149,-1.7404,-13.9592,6.8743,15.8346,1.0750,56.9014,-0.1061,-0.0765,-1287.1612,-140.7307,6947.3262,-10.0000,0.0000,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.0529,0.1612,197.6756,190.0716,190.5074,190.9505,214.5087,221.7391,221.7392,221.7392
