Controller Output Text File - Flex w/o Rot ICs
File Created on: 20/05/2019 14:27 
controller version: 1.1.0 
time, dcm0_0, dcm0_1, dcm0_2, dcm1_0, dcm1_1, dcm1_2, dcm2_0, dcm2_1, dcm2_2, acc_norm_f, pqr_f.x, pqr_f.y, pqr_f.z, Xg.x, Xg.y, Xg.z, Vg.x, Vg.y, Vg.z, Vb.x, Vb.y, Vb.z, Ag.x, Ag.y, Ag.z, Ab_f.x, Ab_f.y, Ab_f.z, rho, sph_f.v, sph_f.alpha, sph_f.beta, tether_force_b.vector_f.x, tether_force_b.vector_f.y, tether_force_b.vector_f.z, wind_g.vector.x, wind_g.vector.y, wind_g.vector.z, flaps[0], flaps[1], flaps[2], flaps[3], flaps[4], flaps[5], flaps[6], flaps[7], rotors[0], rotors[1], rotors[2], rotors[3], rotors[4], rotors[5], rotors[6], rotors[7]
9.0300,0.7101,0.3473,-0.6125,-0.5244,0.8413,-0.1310,0.4698,0.4142,0.7796,0.0082,-0.0535,-0.1789,3.7882,-260.3624,-132.3499,-318.6272,25.0727,7.7676,-23.4642,34.8734,-3.5395,-3.2957,-1.3532,3.5155,0.4003,0.0147,3.6149,1.1326,1.2250,42.7030,-1.4525,-0.3239,2567.6442,-10449.3339,77826.0630,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,204.2910,203.5773,85.4289,84.5545,98.4069,100.6582,213.5468,214.4333
9.0400,0.7112,0.3461,-0.6119,-0.5232,0.8419,-0.1320,0.4695,0.4140,0.7799,0.0110,-0.0469,-0.1564,7.6732,-260.1119,-132.2719,-318.8620,25.0190,7.8244,-23.4947,34.8777,-3.4017,-3.3383,-4.9674,5.0412,-2.9647,0.0256,7.2345,-2.5573,1.2250,42.6974,-1.4530,-0.3237,2569.0507,-11091.6831,77805.2988,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,204.1640,203.5407,85.4940,84.7297,98.5668,100.5396,213.4142,214.1875
9.0500,0.7124,0.3448,-0.6112,-0.5219,0.8426,-0.1330,0.4692,0.4137,0.7802,0.0081,-0.0533,-0.1787,3.7792,-259.8610,-132.1950,-319.0962,25.1393,7.6518,-23.3949,34.8472,-3.5623,-3.2928,-1.3451,3.5102,0.3885,0.0146,3.6080,1.1244,1.2250,42.6777,-1.4459,-0.3217,2565.9448,-10401.2051,77702.4985,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,204.2483,203.5359,85.3790,84.5057,98.3492,100.5969,213.4968,214.3820
9.0600,0.7135,0.3436,-0.6106,-0.5207,0.8432,-0.1339,0.4688,0.4135,0.7805,0.0109,-0.0468,-0.1562,7.6599,-259.6099,-132.1181,-319.3304,25.0858,7.7085,-23.4256,34.8515,-3.4248,-3.3354,-4.9411,5.0373,-2.9808,0.0256,7.2192,-2.5604,1.2250,42.6722,-1.4465,-0.3215,2564.9114,-11042.4173,77679.5815,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,204.1217,203.4995,85.4441,84.6806,98.5087,100.4785,213.3645,214.1368
9.0700,0.7146,0.3423,-0.6100,-0.5194,0.8438,-0.1349,0.4685,0.4133,0.7808,0.0080,-0.0532,-0.1785,3.7702,-259.3583,-132.0424,-319.5639,25.2054,7.5362,-23.3256,34.8212,-3.5849,-3.2898,-1.3314,3.5063,0.3841,0.0146,3.5984,1.1251,1.2250,42.6526,-1.4394,-0.3195,2559.6694,-10353.4962,77574.7546,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,204.2061,203.4949,85.3296,84.4573,98.2919,100.5359,213.4472,214.3311
9.0800,0.7157,0.3411,-0.6094,-0.5182,0.8444,-0.1359,0.4682,0.4130,0.7812,0.0108,-0.0466,-0.1560,7.6382,-259.1066,-131.9667,-319.7974,25.1522,7.5928,-23.3564,34.8255,-3.4477,-3.3323,-4.9056,5.0373,-2.9838,0.0255,7.2009,-2.5473,1.2250,42.6471,-1.4399,-0.3193,2556.8680,-10993.6269,77549.6215,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,204.0799,203.4586,85.3945,84.6317,98.4511,100.4180,213.3154,214.0866
9.0900,0.7169,0.3399,-0.6087,-0.5169,0.8451,-0.1369,0.4679,0.4128,0.7815,0.0079,-0.0530,-0.1783,3.7617,-258.8543,-131.8921,-320.0302,25.2710,7.4207,-23.2564,34.7956,-3.6076,-3.2868,-1.3132,3.5038,0.3860,0.0145,3.5868,1.1334,1.2250,42.6277,-1.4329,-0.3172,2550.2990,-10306.2190,77442.6376,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,204.1643,203.4542,85.2804,84.4091,98.2351,100.4758,213.3982,214.2809
9.1000,0.7180,0.3387,-0.6081,-0.5156,0.8457,-0.1378,0.4676,0.4125,0.7818,0.0107,-0.0465,-0.1559,7.6128,-258.6019,-131.8176,-320.2630,25.2183,7.4774,-23.2871,34.7999,-3.4707,-3.3289,-4.8643,5.0434,-2.9760,0.0254,7.1834,-2.5206,1.2250,42.6223,-1.4334,-0.3170,2546.6658,-10945.2097,77415.5288,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,204.0383,203.4179,85.3449,84.5829,98.3940,100.3585,213.2669,214.0373
9.1100,0.7191,0.3374,-0.6075,-0.5143,0.8463,-0.1388,0.4673,0.4123,0.7821,0.0078,-0.0530,-0.1781,3.7587,-258.3490,-131.7441,-320.4952,25.3365,7.3053,-23.1866,34.7702,-3.6304,-3.2833,-1.2904,3.5078,0.3972,0.0143,3.5771,1.1539,1.2250,42.6031,-1.4264,-0.3149,2539.7865,-10259.2624,77305.9814,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,204.1227,203.4136,85.2311,84.3605,98.1788,100.4167,213.3501,214.2319
9.1200,0.7202,0.3362,-0.6069,-0.5131,0.8469,-0.1398,0.4670,0.4120,0.7824,0.0106,-0.0466,-0.1558,7.5941,-258.0959,-131.6707,-320.7272,25.2842,7.3622,-23.2173,34.7746,-3.4937,-3.3252,-4.8279,5.0527,-2.9719,0.0253,7.1715,-2.4978,1.2250,42.5977,-1.4269,-0.3148,2536.4129,-10897.0437,77277.0570,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,203.9968,203.3772,85.2953,84.5338,98.3378,100.3001,213.2193,213.9890
9.1300,0.7213,0.3349,-0.6062,-0.5118,0.8475,-0.1408,0.4666,0.4118,0.7827,0.0076,-0.0532,-0.1780,3.7601,-257.8423,-131.5984,-320.9587,25.4019,7.1903,-23.1164,34.7452,-3.6532,-3.2793,-1.2716,3.5152,0.4059,0.0140,3.5728,1.1720,1.2250,42.5787,-1.4199,-0.3126,2530.3144,-10212.4530,77164.8094,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,204.0812,203.3730,85.1817,84.3117,98.1235,100.3588,213.3028,214.1838
9.1400,0.7224,0.3337,-0.6056,-0.5106,0.8481,-0.1417,0.4663,0.4116,0.7830,0.0104,-0.0469,-0.1557,7.5859,-257.5886,-131.5262,-321.1900,25.3499,7.2472,-23.1472,34.7496,-3.5167,-3.3212,-4.8016,5.0604,-2.9805,0.0251,7.1655,-2.4902,1.2250,42.5733,-1.4204,-0.3125,2528.2618,-10849.0122,77134.0847,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,203.9554,203.3366,85.2458,84.4848,98.2824,100.2425,213.1723,213.9412
9.1500,0.7235,0.3324,-0.6050,-0.5093,0.8487,-0.1427,0.4660,0.4114,0.7834,0.0075,-0.0535,-0.1778,3.7614,-257.3344,-131.4550,-321.4208,25.4670,7.0757,-23.0458,34.7204,-3.6759,-3.2752,-1.2613,3.5206,0.4035,0.0137,3.5727,1.1766,1.2250,42.5545,-1.4134,-0.3103,2523.9337,-10165.6033,77019.4219,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,204.0397,203.3325,85.1325,84.2633,98.0691,100.3015,213.2559,214.1359
9.1600,0.7246,0.3312,-0.6043,-0.5080,0.8493,-0.1436,0.4657,0.4111,0.7837,0.0103,-0.0471,-0.1555,7.5844,-257.0800,-131.3840,-321.6514,25.4152,7.1326,-23.0768,34.7248,-3.5395,-3.3172,-4.7835,5.0625,-3.0019,0.0249,7.1609,-2.4988,1.2250,42.5491,-1.4139,-0.3101,2524.0675,-10800.9883,76986.7410,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,203.9141,203.2962,85.1966,84.4364,98.2279,100.1853,213.1255,213.8936
9.1700,0.7257,0.3300,-0.6037,-0.5067,0.8499,-0.1446,0.4653,0.4109,0.7840,0.0073,-0.0537,-0.1776,3.7581,-256.8251,-131.3140,-321.8815,25.5316,6.9612,-22.9752,34.6958,-3.6985,-3.2712,-1.2578,3.5198,0.3894,0.0135,3.5725,1.1662,1.2250,42.5305,-1.4069,-0.3080,2522.2399,-10118.7151,76869.7598,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,203.9983,203.2924,85.0839,84.2157,98.0153,100.2444,213.2092,214.0880
9.1800,0.7268,0.3288,-0.6031,-0.5055,0.8505,-0.1456,0.4650,0.4106,0.7843,0.0101,-0.0473,-0.1553,7.5845,-256.5701,-131.2440,-322.1114,25.4800,7.0181,-23.0064,34.7003,-3.5623,-3.3134,-4.7689,5.0596,-3.0303,0.0248,7.1548,-2.5166,1.2250,42.5251,-1.4074,-0.3078,2525.1461,-10752.9048,76835.3323,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,203.8731,203.2563,85.1481,84.3889,98.1739,100.1282,213.0788,213.8458
9.1900,0.7279,0.3275,-0.6024,-0.5042,0.8511,-0.1466,0.4647,0.4104,0.7846,0.0071,-0.0538,-0.1774,3.7498,-256.3146,-131.1752,-322.3408,25.5956,6.8468,-22.9048,34.6716,-3.7211,-3.2677,-1.2584,3.5132,0.3672,0.0133,3.5706,1.1452,1.2250,42.5066,-1.4005,-0.3056,2526.2154,-10071.8456,76715.9717,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,203.9575,203.2528,85.0361,84.1691,97.9618,100.1873,213.1625,214.0400
9.2000,0.7290,0.3263,-0.6018,-0.5030,0.8516,-0.1475,0.4644,0.4102,0.7849,0.0099,-0.0473,-0.1551,7.5825,-256.0589,-131.1064,-322.5700,25.5442,6.9037,-22.9363,34.6761,-3.5850,-3.3101,-4.7514,5.0588,-3.0539,0.0247,7.1484,-2.5284,1.2250,42.5012,-1.4010,-0.3054,2532.1503,-10704.7094,76680.1871,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,203.8325,203.2169,85.1005,84.3422,98.1200,100.0710,213.0322,213.7980
9.2100,0.7301,0.3250,-0.6011,-0.5017,0.8522,-0.1485,0.4640,0.4100,0.7852,0.0069,-0.0538,-0.1771,3.7432,-255.8028,-131.0387,-322.7987,25.6591,6.7324,-22.8346,34.6476,-3.7436,-3.2646,-1.2542,3.5092,0.3521,0.0132,3.5675,1.1332,1.2250,42.4830,-1.3941,-0.3032,2536.2267,-10024.6830,76558.9059,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,203.9171,202.2134,84.9890,84.1232,97.9086,103.8231,213.1159,213.9920
9.2200,0.7312,0.3238,-0.6005,-0.5004,0.8528,-0.1494,0.4637,0.4097,0.7856,0.0096,-0.0473,-0.1549,7.5749,-255.5465,-130.9710,-323.0272,25.6079,6.7893,-22.8663,34.6522,-3.6077,-3.3070,-4.7286,5.0586,-3.0708,0.0247,7.1390,-2.5323,1.2250,42.4776,-1.3946,-0.3030,2545.1414,-10656.2816,76521.5657,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,202.5121,200.0608,85.0534,84.2962,98.0666,106.4696,211.7288,212.4961
9.2300,0.7323,0.3225,-0.5998,-0.4991,0.8534,-0.1504,0.4633,0.4095,0.7859,0.0067,-0.0538,-0.1769,3.7382,-255.2897,-130.9044,-323.2552,25.7221,6.6184,-22.7642,34.6240,-3.7660,-3.2613,-1.2410,3.5088,0.3499,0.0131,3.5611,1.1368,1.2250,42.4595,-1.3877,-0.3008,2552.1209,-9976.8395,76399.7488,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,196.8268,194.0044,84.9424,84.0779,97.8560,107.1278,206.1523,207.0441
9.2400,0.7333,0.3213,-0.5992,-0.4979,0.8539,-0.1513,0.4630,0.4093,0.7862,0.0095,-0.0473,-0.1547,7.5622,-255.0328,-130.8379,-323.4830,25.6712,6.6752,-22.7961,34.6285,-3.6304,-3.3038,-4.7033,5.0530,-3.0874,0.0246,7.1239,-2.5369,1.2250,42.4541,-1.3882,-0.3006,2563.9725,-10608.8174,76365.5432,-7.6604,-6.4279,0.0000,-0.5236,-0.5236,0.0000,0.0000,0.1745,0.1745,-0.1745,0.3840,195.0553,192.2737,85.0067,84.2506,98.0136,107.1086,204.4057,205.1876
9.2500,0.7344,0.3201,-0.5985,-0.4966,0.8545,-0.1523,0.4627,0.4091,0.7865,0.0066,-0.0538,-0.1766,3.7298,-254.7754,-130.7725,-323.7103,25.7849,6.5046,-22.6935,34.6005,-3.7884,-3.2577,-1.2250,3.5055,0.3497,0.0130,3.5506,1.1423,1.2250,42.4362,-1.3813,-0.2983,2573.8106,-9932.2921,76249.3461,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.0247,86.6226,85.7593,84.8960,97.8568,108.6622,110.0851,111.5334,100.8073
9.2600,0.7355,0.3189,-0.5979,-0.4953,0.8551,-0.1533,0.4623,0.4088,0.7868,0.0094,-0.0473,-0.1545,7.5488,-254.5178,-130.7071,-323.9374,25.7342,6.5614,-22.7255,34.6051,-3.6531,-3.3002,-4.6785,5.0449,-3.1056,0.0245,7.1072,-2.5441,1.2250,42.4308,-1.3818,-0.2982,2587.2720,-10552.6032,76197.2087,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,0.1786,107.7925,98.9524,84.9603,84.2052,97.9610,109.3098,120.0516,121.2244
9.2700,0.7365,0.3176,-0.5972,-0.4940,0.8556,-0.1543,0.4620,0.4087,0.7871,0.0010,-0.0538,-0.1748,4.0295,-254.2598,-130.6428,-324.1640,25.8448,6.3953,-22.6233,34.5773,-3.8060,-3.2541,-1.3685,3.7784,0.2961,0.0152,3.8634,1.1449,1.2250,42.4128,-1.3750,-0.2959,2598.7191,-9886.5865,76076.6698,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,0.1177,94.1205,85.7077,84.8534,83.9992,97.7651,106.1131,107.6218,109.1533
9.2800,0.7376,0.3164,-0.5965,-0.4928,0.8562,-0.1552,0.4616,0.4085,0.7874,0.0066,-0.0473,-0.1526,7.5414,-254.0016,-130.5785,-324.3904,25.7946,6.4516,-22.6556,34.5819,-3.6719,-3.2969,-4.6566,5.0409,-3.1270,0.0257,7.0961,-2.5529,1.2250,42.4075,-1.3756,-0.2957,2614.0099,-10512.1710,76037.0391,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,0.0878,86.4101,85.6640,84.9179,84.1718,99.7998,101.2087,102.6337,104.0734
9.2900,0.7387,0.3152,-0.5959,-0.4915,0.8567,-0.1562,0.4613,0.4083,0.7877,0.0040,-0.0538,-0.1743,3.7190,-253.7430,-130.5153,-324.6162,25.9067,6.2818,-22.5525,34.5543,-3.8295,-3.2509,-1.2058,3.5022,0.3332,0.0145,3.5411,1.1362,1.2250,42.3899,-1.3687,-0.2934,2625.9243,-9834.5520,75908.5981,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,0.0273,86.5127,85.6605,84.8084,83.9562,99.9801,101.5731,103.1875,104.8216
9.3000,0.7397,0.3140,-0.5952,-0.4903,0.8573,-0.1571,0.4609,0.4081,0.7881,0.0074,-0.0473,-0.1523,7.4905,-253.4842,-130.4522,-324.8419,25.8566,6.3385,-22.5850,34.5589,-3.6952,-3.2936,-4.6096,5.0055,-3.1313,0.0257,7.0432,-2.5497,1.2250,42.3846,-1.3692,-0.2932,2641.2875,-10472.4141,75866.2642,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.0018,86.3615,85.6171,84.8726,95.4236,106.5397,107.8051,109.0893,100.4613
9.3100,0.7408,0.3127,-0.5945,-0.4890,0.8578,-0.1581,0.4606,0.4079,0.7884,0.0048,-0.0538,-0.1742,3.6527,-253.2249,-130.3901,-325.0671,25.9682,6.1684,-22.4817,34.5315,-3.8531,-3.2476,-1.1640,3.4457,0.3381,0.0142,3.4716,1.1358,1.2250,42.3671,-1.3624,-0.2909,2652.9828,-9791.9422,75742.7510,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.0608,86.4657,85.6144,93.5059,107.7152,118.2078,119.4766,115.3047,100.6251
9.3200,0.7418,0.3115,-0.5939,-0.4878,0.8584,-0.1590,0.4602,0.4077,0.7887,0.0079,-0.0472,-0.1524,7.4274,-252.9655,-130.3281,-325.2921,25.9187,6.2246,-22.5141,34.5362,-3.7197,-3.2902,-4.5560,4.9601,-3.1314,0.0253,6.9779,-2.5444,1.2250,42.3618,-1.3629,-0.2907,2666.8981,-10418.6932,75689.4972,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.0896,86.3162,85.5715,102.2416,114.2099,124.6603,125.7166,115.0367,100.4087
9.3300,0.7429,0.3103,-0.5932,-0.4865,0.8589,-0.1600,0.4599,0.4075,0.7890,0.0049,-0.0538,-0.1743,3.6184,-252.7057,-130.2671,-325.5165,26.0297,6.0544,-22.4104,34.5090,-3.8775,-3.2440,-1.1360,3.4183,0.3421,0.0137,3.4339,1.1404,1.2250,42.3445,-1.3561,-0.2884,2677.0046,-9733.8153,75565.3574,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.1500,86.4214,85.5692,115.0311,124.7846,134.8111,135.9346,115.0388,100.5736
9.3400,0.7439,0.3091,-0.5926,-0.4853,0.8594,-0.1609,0.4595,0.4073,0.7893,0.0076,-0.0472,-0.1526,7.4037,-252.4457,-130.2063,-325.7408,25.9806,6.1104,-22.4430,34.5137,-3.7444,-3.2866,-4.5236,4.9494,-3.1392,0.0249,6.9540,-2.5408,1.2250,42.3393,-1.3566,-0.2882,2689.0906,-10362.1924,75518.5967,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.1930,86.2726,85.5266,123.8001,132.1203,142.0861,143.0320,114.3426,100.3581
9.3500,0.7449,0.3078,-0.5919,-0.4840,0.8600,-0.1619,0.4592,0.4071,0.7896,0.0044,-0.0538,-0.1745,3.6190,-252.1852,-130.1465,-325.9645,26.0909,5.9405,-22.3390,34.4867,-3.9017,-3.2405,-1.1273,3.4222,0.3386,0.0132,3.4338,1.1428,1.2250,42.3221,-1.3498,-0.2858,2696.3215,-9693.0572,75384.3119,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.2079,86.3776,85.5245,125.8440,133.9168,143.7228,144.7917,114.3880,100.5229
9.3600,0.7460,0.3066,-0.5912,-0.4827,0.8605,-0.1628,0.4588,0.4069,0.7899,0.0068,-0.0473,-0.1528,7.4177,-251.9245,-130.0868,-326.1881,26.0419,5.9968,-22.3718,34.4914,-3.7683,-3.2830,-4.5103,4.9737,-3.1529,0.0246,6.9706,-2.5362,1.2250,42.3168,-1.3504,-0.2856,2705.9036,-10311.1268,75342.9657,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.2257,86.2283,85.4816,129.0108,137.0150,146.8597,147.7828,114.6159,100.3070
9.3700,0.7470,0.3053,-0.5905,-0.4814,0.8610,-0.1638,0.4585,0.4067,0.7902,0.0042,-0.0538,-0.1747,3.6091,-251.6635,-130.0281,-326.4111,26.1516,5.8267,-22.2675,34.4646,-3.9257,-3.2369,-1.1133,3.4165,0.3368,0.0126,3.4226,1.1452,1.2250,42.2998,-1.3436,-0.2832,2710.7269,-9640.0419,75219.6161,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.2806,86.3339,85.4798,137.1201,144.3730,153.9506,154.9685,114.6325,100.4725
9.3800,0.7480,0.3041,-0.5899,-0.4802,0.8616,-0.1647,0.4581,0.4065,0.7905,0.0072,-0.0473,-0.1531,7.4001,-251.4022,-129.9695,-326.6340,26.1030,5.8828,-22.3003,34.4694,-3.7926,-3.2794,-4.4811,4.9685,-3.1616,0.0240,6.9533,-2.5325,1.2250,42.2945,-1.3441,-0.2830,2717.2838,-10263.2144,75176.8720,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.3026,86.1854,85.4372,140.7141,147.6464,157.2512,158.1319,114.3825,100.2575
9.3900,0.7491,0.3029,-0.5892,-0.4789,0.8621,-0.1657,0.4577,0.4063,0.7908,0.0042,-0.0539,-0.1748,3.6468,-251.1405,-129.9120,-326.8563,26.2119,5.7133,-22.1957,34.4428,-3.9491,-3.2332,-1.1219,3.4544,0.3285,0.0123,3.4608,1.1498,1.2250,42.2776,-1.3373,-0.2806,2718.9666,-9592.7668,75051.4465,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.3495,86.2897,85.4351,146.8143,153.2942,162.6853,163.6655,114.4200,100.4218
9.4000,0.7501,0.3017,-0.5885,-0.4776,0.8626,-0.1666,0.4574,0.4061,0.7911,0.0071,-0.0474,-0.1530,7.4332,-250.8787,-129.8545,-327.0784,26.1633,5.7698,-22.2287,34.4476,-3.8157,-3.2757,-4.4789,5.0059,-3.1833,0.0239,6.9879,-2.5341,1.2250,42.2723,-1.3378,-0.2804,2722.3342,-10216.0650,75007.1687,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.3676,86.1401,85.3921,149.5651,155.8353,165.2688,166.1207,114.1794,100.2056
9.4100,0.7511,0.3004,-0.5878,-0.4763,0.8631,-0.1676,0.4570,0.4059,0.7914,0.0042,-0.0540,-0.1747,3.6712,-250.6164,-129.7981,-327.3000,26.2713,5.6008,-22.1240,34.4212,-3.9716,-3.2295,-1.1278,3.4793,0.3161,0.0122,3.4874,1.1470,1.2250,42.2555,-1.3311,-0.2780,2721.0196,-9542.2484,74885.2632,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.3840,86.2436,85.3899,154.7150,160.6523,169.9039,170.8554,114.2260,100.3688
9.4200,0.7522,0.2992,-0.5872,-0.4751,0.8636,-0.1685,0.4567,0.4057,0.7917,0.0072,-0.0475,-0.1528,7.4457,-250.3539,-129.7418,-327.5214,26.2229,5.6575,-22.1572,34.4260,-3.8382,-3.2720,-4.4658,5.0247,-3.2011,0.0239,7.0007,-2.5352,1.2250,42.2502,-1.3316,-0.2778,2721.2957,-10163.8188,74843.5941,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.3840,86.0937,85.3468,156.9201,162.7139,172.0118,172.8396,113.9925,100.1521
9.4300,0.7532,0.2979,-0.5865,-0.4738,0.8642,-0.1695,0.4563,0.4055,0.7920,0.0047,-0.0540,-0.1745,3.6566,-250.0911,-129.6865,-327.7423,26.3304,5.4884,-22.0521,34.3998,-3.9942,-3.2259,-1.1134,3.4690,0.3118,0.0120,3.4725,1.1457,1.2250,42.2335,-1.3249,-0.2753,2716.6545,-9492.6810,74719.6144,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.3840,86.1976,85.3449,161.3928,166.9292,176.0662,176.9948,114.0472,100.3159
9.4400,0.7542,0.2967,-0.5858,-0.4725,0.8647,-0.1704,0.4560,0.4053,0.7924,0.0079,-0.0475,-0.1527,7.4172,-249.8280,-129.6313,-327.9630,26.2824,5.5448,-22.0854,34.4047,-3.8612,-3.2684,-4.4321,5.0058,-3.2113,0.0237,6.9700,-2.5364,1.2250,42.2282,-1.3254,-0.2751,2713.6054,-10111.0032,74677.6511,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.3840,86.0487,85.3022,163.1923,168.6222,177.8093,178.6190,113.8206,100.1004
9.4500,0.7552,0.2954,-0.5851,-0.4712,0.8652,-0.1714,0.4556,0.4051,0.7927,0.0056,-0.0541,-0.1745,3.6270,-249.5646,-129.5771,-328.1831,26.3893,5.3755,-21.9800,34.3786,-4.0174,-3.2221,-1.0904,3.4451,0.3123,0.0116,3.4410,1.1465,1.2250,42.2117,-1.3187,-0.2727,2705.7141,-9437.8891,74555.2593,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.3840,86.1538,85.3008,167.1420,172.3633,181.4007,182.3127,113.8831,100.2655
9.4600,0.7562,0.2942,-0.5844,-0.4700,0.8657,-0.1723,0.4552,0.4049,0.7930,0.0085,-0.0476,-0.1529,7.3983,-249.3009,-129.5231,-328.4031,26.3417,5.4317,-22.0134,34.3835,-3.8848,-3.2646,-4.4036,4.9953,-3.2234,0.0233,6.9493,-2.5381,1.2250,42.2064,-1.3192,-0.2725,2699.4796,-10057.0430,74515.9033,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.3840,86.0056,85.2584,168.6078,173.7503,182.8395,183.6364,113.6629,100.0509
9.4700,0.7573,0.2930,-0.5837,-0.4686,0.8662,-0.1732,0.4549,0.4047,0.7933,0.0060,-0.0542,-0.1746,3.6236,-249.0369,-129.4701,-328.6226,26.4481,5.2625,-21.9076,34.3577,-4.0408,-3.2182,-1.0794,3.4452,0.3097,0.0111,3.4366,1.1490,1.2250,42.1900,-1.3125,-0.2700,2688.5124,-9382.9455,74396.6048,-7.6604,-6.4279,0.0000,0.1745,0.1745,0.0000,0.0000,-0.5236,-0.5236,-0.1745,-0.3840,86.1109,85.2573,172.1280,177.0970,186.0506,186.9491,113.7328,100.2164
